Name,Qual,Elevation,Geogr1,Geogr2,Eg el abbreviation,Year,Month,Time,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
Alge,Ilubabor,1880,35.666667,8.533333,PRECIP,2006,04,09:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,11.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,17.0,0.0,0.0,0.0,0.0,0.0,0.0,
Alge,Ilubabor,1880,35.666667,8.533333,PRECIP,2006,05,09:00,1.0,32.5,0.0,0.2,18.0,2.2,8.0,0.0,14.5,22.0,0.0,0.0,18.3,8.5,10.5,4.2,6.0,20.5,1.0,12.0,31.0,14.0,2.0,4.0,30.3,13.4,7.4,11.0,8.0,26.5,3.2
Alge,Ilubabor,1880,35.666667,8.533333,PRECIP,2006,06,09:00,9.0,0.0,1.3,0.0,10.2,33.0,30.5,,30.0,30.5,22.0,26.4,35.0,0.3,0.6,16.2,17.0,16.8,43.0,7.5,10.5,0.4,4.5,0.0,4.5,18.0,58.0,1.8,0.0,1.0,
Alge,Ilubabor,1880,35.666667,8.533333,PRECIP,2007,01,09:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.0,5.7,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
Alge,Ilubabor,1880,35.666667,8.533333,PRECIP,2007,02,09:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,10.0,3.8,4.0,0.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,,,
Alge,Ilubabor,1880,35.666667,8.533333,PRECIP,2007,03,09:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.7,0.4,17.0,2.0,7.0,0.0,6.0,
Alge,Ilubabor,1880,35.666667,8.533333,PRECIP,2007,04,09:00,28.0,0.0,0.0,2.0,0.0,9.0,0.0,9.0,0.0,0.0,1.4,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.4,30.0,0.0,17.0,9.5,0.0,9.0,
Alge,Ilubabor,1880,35.666667,8.533333,PRECIP,2007,05,09:00,38.0,22.0,1.8,9.0,12.0,8.0,3.8,0.0,0.0,0.5,36.0,1.8,0.0,0.0,0.0,12.0,30.0,13.0,0.0,0.0,3.0,0.0,4.0,10.5,4.0,0.6,9.0,3.0,3.5,2.0,
Alge,Ilubabor,1880,35.666667,8.533333,PRECIP,2007,06,09:00,6.5,30.0,7.0,10.5,9.5,5.5,6.5,18.0,4.5,3.0,3.0,6.2,0.0,28.0,1.5,22.0,16.0,25.0,9.5,2.5,5.0,15.0,1.8,2.5,0.0,19.0,2.0,1.0,14.6,2.5,
Alge,Ilubabor,1880,35.666667,8.533333,PRECIP,2008,03,09:00,,,,,,,,,,,,,,,,,,,,37.5,38.0,41.5,36.0,39.5,35.0,37.0,36.0,39.0,33.0,33.5,33.0
Alge,Ilubabor,1880,35.666667,8.533333,PRECIP,2008,10,09:00,29.0,28.5,27.0,28.5,29.5,29.0,28.5,28.5,30.0,29.5,29.5,29.5,30.0,29.5,30.0,30.0,30.0,29.5,28.0,27.0,28.5,29.5,29.0,28.0,26.0,27.0,28.5,27.5,29.0,28.5,28.5
Alge,Ilubabor,1880,35.666667,8.533333,PRECIP,2009,01,09:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alge,Ilubabor,1880,35.666667,8.533333,PRECIP,2009,02,09:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,5.4,6.4,22.0,5.2,0.0,2.0,5.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.2,10.0,2.5,,,
Alge,Ilubabor,1880,35.666667,8.533333,PRECIP,2009,03,09:00,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,8.5,0.0,0.0,0.0,24.0,0.2,0.0,38.0,1.5,0.0,0.0,0.0,0.0
Alge,Ilubabor,1880,35.666667,8.533333,PRECIP,2009,04,09:00,0.0,0.0,0.0,0.0,0.0,3.5,1.3,1.0,0.0,3.4,0.0,48.2,8.0,5.0,2.0,28.0,8.5,10.0,10.8,0.0,0.0,0.0,0.0,0.0,0.0,8.0,22.0,7.0,4.0,1.5,
Alge,Ilubabor,1880,35.666667,8.533333,PRECIP,2009,05,09:00,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,2.0,20.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,10.0,3.0,11.0,0.0,22.0,1.0,0.0,0.0,0.0,0.0,0.0
Alge,Ilubabor,1880,35.666667,8.533333,PRECIP,2009,06,09:00,38.0,1.5,10.0,8.0,0.0,0.0,0.0,0.0,4.0,32.0,11.0,5.0,0.0,20.0,26.0,36.5,5.0,7.5,4.0,12.5,12.0,10.0,40.0,3.2,6.5,0.0,7.5,7.0,1.0,0.0,
Alge,Ilubabor,1880,35.666667,8.533333,PRECIP,2009,07,09:00,8.0,62.0,2.0,0.0,25.0,3.5,4.0,16.5,22.0,7.0,0.0,0.0,21.0,0.8,0.0,2.0,35.0,18.0,2.5,10.2,32.0,1.0,2.0,5.0,3.0,0.5,2.0,12.6,1.8,5.0,10.5
Alge,Ilubabor,1880,35.666667,8.533333,PRECIP,2009,08,09:00,1.5,0.0,15.0,226.0,6.0,6.5,9.0,44.0,12.0,35.3,1.0,6.5,13.5,5.5,0.0,14.0,1.2,0.0,28.0,5.3,2.5,9.8,2.5,24.0,13.0,3.5,40.0,1.2,8.6,63.0,0.0
Alge,Ilubabor,1880,35.666667,8.533333,PRECIP,2010,01,09:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,5.5,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alge,Ilubabor,1880,35.666667,8.533333,PRECIP,2010,02,09:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,16.0,0.0,0.0,0.0,0.0,0.0,,,
Alge,Ilubabor,1880,35.666667,8.533333,PRECIP,2010,03,09:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alge,Ilubabor,1880,35.666667,8.533333,PRECIP,2010,04,09:00,4.0,8.0,1.5,2.2,0.0,1.5,5.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.5,4.5,
Alge,Ilubabor,1880,35.666667,8.533333,PRECIP,2010,05,09:00,4.1,8.0,4.0,20.2,0.0,0.5,9.2,0.0,1.0,10.0,11.0,32.0,0.0,0.0,0.0,0.0,0.0,37.0,20.0,20.0,34.0,6.5,24.0,1.0,3.5,6.5,0.0,3.5,2.5,19.0,8.5
Alge,Ilubabor,1880,35.666667,8.533333,PRECIP,2010,06,09:00,25.0,0.0,7.5,14.0,17.0,30.0,0.0,7.0,5.0,9.0,1.0,0.0,35.0,3.0,0.0,10.0,0.0,19.0,3.0,19.0,11.0,0.0,10.0,8.0,4.0,14.0,20.0,0.0,11.0,1.0,
Alge,Ilubabor,1880,35.666667,8.533333,PRECIP,2010,07,09:00,2.0,1.0,23.0,1.0,3.0,1.0,2.0,6.5,22.0,0.8,0.0,0.8,72.0,6.5,7.2,2.5,9.0,15.6,20.0,15.0,4.0,8.0,11.0,8.5,2.0,28.0,0.0,13.0,13.5,2.0,10.2
Alge,Ilubabor,1880,35.666667,8.533333,PRECIP,2010,08,09:00,1.6,5.2,14.0,15.0,0.0,20.0,22.0,8.5,0.0,10.0,11.0,5.0,1.2,20.0,24.0,1.5,0.0,5.0,0.0,0.0,2.5,3.0,3.0,1.3,0.8,5.5,2.0,25.0,1.0,20.0,3.2
Alge,Ilubabor,1880,35.666667,8.533333,PRECIP,2012,01,09:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alge,Ilubabor,1880,35.666667,8.533333,PRECIP,2012,02,09:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Alge,Ilubabor,1880,35.666667,8.533333,PRECIP,2012,03,09:00,0.0,0.0,0.0,0.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,16.5,2.2,1.0,3.0,4.0,0.0,0.0,0.0,1.0
Alge,Ilubabor,1880,35.666667,8.533333,PRECIP,2012,04,09:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,20.0,0.0,2.8,0.0,0.0,0.0,0.0,0.0,0.0,
Alge,Ilubabor,1880,35.666667,8.533333,PRECIP,2012,05,09:00,0.0,0.0,0.0,0.0,0.0,42.0,7.5,4.0,9.0,18.0,26.5,2.5,5.4,52.0,0.0,8.0,0.6,19.0,14.2,0.0,7.1,2.1,0.0,17.0,2.0,30.0,2.0,32.0,19.0,0.0,8.4
Alge,Ilubabor,1880,35.666667,8.533333,PRECIP,2012,06,09:00,21.0,18.0,30.0,5.6,39.0,9.0,9.5,0.0,0.5,1.7,0.8,0.0,30.0,13.0,48.0,3.0,1.5,13.5,0.0,10.0,13.0,3.8,1.0,17.5,13.0,27.0,0.0,5.2,2.0,1.0,
Alge,Ilubabor,1880,35.666667,8.533333,PRECIP,2012,07,09:00,17.0,5.5,3.5,6.0,2.0,1.0,2.0,1.0,1.0,2.0,5.0,27.5,9.0,8.0,6.5,13.0,1.0,0.0,1.0,9.0,0.0,7.0,0.0,13.0,4.0,3.0,0.0,1.0,0.0,9.5,5.0
Alge,Ilubabor,1880,35.666667,8.533333,PRECIP,2012,08,09:00,2.0,43.0,15.2,0.0,0.0,9.0,23.8,11.0,12.0,15.0,4.6,24.0,1.8,1.5,14.5,16.5,4.0,3.0,5.0,16.0,1.5,20.0,0.0,17.0,3.2,19.5,1.2,50.0,5.2,14.0,14.5
Alge,Ilubabor,1880,35.666667,8.533333,PRECIP,2012,09,09:00,5.5,27.0,0.0,15.0,32.0,6.2,4.0,0.0,2.5,9.5,12.0,30.0,6.0,37.0,3.5,10.0,14.5,0.0,3.0,1.5,8.5,19.0,2.8,0.5,0.0,4.0,20.0,5.1,10.0,16.0,
Alge,Ilubabor,1880,35.666667,8.533333,PRECIP,2012,10,09:00,0.2,9.0,0.0,13.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,5.2
Alge,Ilubabor,1880,35.666667,8.533333,PRECIP,2012,11,09:00,0.0,0.0,0.0,3.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,0.2,0.0,0.0,4.0,18.0,13.0,29.0,0.0,
Alge,Ilubabor,1880,35.666667,8.533333,PRECIP,2012,12,09:00,1.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.5,0.0,0.0,10.2,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alge,Ilubabor,1880,35.666667,8.533333,PRECIP,2013,01,09:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alge,Ilubabor,1880,35.666667,8.533333,PRECIP,2013,02,09:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
Alge,Ilubabor,1880,35.666667,8.533333,PRECIP,2013,03,09:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,23.5,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alge,Ilubabor,1880,35.666667,8.533333,PRECIP,2013,04,09:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,3.2,0.4,1.3,0.0,0.0,9.2,0.0,0.0,0.0,
Alge,Ilubabor,1880,35.666667,8.533333,PRECIP,2013,05,09:00,0.0,1.2,20.0,15.0,2.2,32.0,0.0,9.0,30.0,25.5,40.0,11.2,19.0,25.0,11.5,4.0,12.0,66.0,17.7,25.8,1.2,13.0,16.0,33.0,3.8,0.0,12.5,4.5,0.0,33.0,26.0
Alge,Ilubabor,1880,35.666667,8.533333,PRECIP,2013,06,09:00,2.0,26.5,14.8,28.7,2.5,1.0,2.5,30.5,36.4,0.0,0.0,0.0,35.0,0.0,0.0,0.0,3.0,8.0,2.0,0.0,6.0,7.0,9.0,2.5,0.0,0.2,3.7,15.5,18.8,9.6,
Alge,Ilubabor,1880,35.666667,8.533333,PRECIP,2013,07,09:00,6.0,0.0,0.5,2.3,10.5,0.0,5.2,2.3,3.0,2.1,0.0,9.5,29.5,15.0,0.0,0.0,12.0,10.5,16.0,12.2,30.0,2.7,5.0,0.0,13.3,13.4,6.0,25.0,0.0,17.0,42.0
Alge,Ilubabor,1880,35.666667,8.533333,PRECIP,2013,08,09:00,3.5,,5.0,0.7,33.0,1.5,0.0,4.1,14.5,12.5,2.0,2.5,9.0,9.0,2.0,42.0,1.2,0.0,9.0,14.2,37.5,72.0,8.2,5.0,2.0,5.0,19.0,0.8,0.0,12.0,
Alge,Ilubabor,1880,35.666667,8.533333,PRECIP,2013,09,09:00,1.9,15.5,19.2,7.0,22.0,8.5,1.2,5.6,7.0,9.5,5.5,2.6,5.6,1.0,3.8,17.8,8.5,2.7,0.0,18.5,23.0,0.0,7.5,15.2,13.2,10.0,0.0,0.0,0.0,3.8,
Alge,Ilubabor,1880,35.666667,8.533333,PRECIP,2013,10,09:00,0.2,9.0,0.0,13.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,5.2
Alge,Ilubabor,1880,35.666667,8.533333,PRECIP,2013,11,09:00,0.0,0.0,0.0,3.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,45.0,0.0,0.2,0.0,0.0,40.0,180.0,13.0,29.0,0.0,
Alge,Ilubabor,1880,35.666667,8.533333,PRECIP,2014,01,09:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1
Alge,Ilubabor,1880,35.666667,8.533333,PRECIP,2014,02,09:00,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,2.1,0.0,0.0,0.0,,,
Alge,Ilubabor,1880,35.666667,8.533333,PRECIP,2014,03,09:00,0.0,17.0,10.0,12.5,1.8,1.3,2.0,1.5,7.0,9.0,12.5,5.0,13.8,4.8,0.0,1.5,0.0,0.0,3.5,2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alge,Ilubabor,1880,35.666667,8.533333,PRECIP,2014,04,09:00,8.7,6.0,35.0,8.8,5.0,0.0,11.0,3.5,3.2,25.5,2.8,1.2,9.3,3.5,0.0,0.0,0.0,0.0,9.0,0.0,17.0,36.0,11.5,2.5,11.5,11.5,15.0,0.4,2.5,5.0,
Alge,Ilubabor,1880,35.666667,8.533333,PRECIP,2014,05,09:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1
Alge,Ilubabor,1880,35.666667,8.533333,PRECIP,2014,06,09:00,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,2.1,0.0,0.0,0.0,,,
Amde Work,Wagi Himira,2553,38.714259,12.427577,PRECIP,2008,05,09:00,47.0,10.0,5.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4,1.2,11.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Amde Work,Wagi Himira,2553,38.714259,12.427577,PRECIP,2008,06,09:00,0.0,2.1,2.4,0.0,0.0,2.3,0.0,0.0,0.0,0.0,0.0,0.0,9.1,1.2,0.0,34.2,6.6,5.7,2.8,3.7,4.7,4.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Amde Work,Wagi Himira,2553,38.714259,12.427577,PRECIP,2008,07,09:00,0.0,0.0,0.0,0.0,11.1,2.7,26.2,6.3,0.0,10.4,30.0,0.0,41.8,3.1,0.0,4.6,2.1,0.0,0.0,12.4,0.0,9.7,0.0,25.2,25.0,4.1,0.0,10.0,22.4,0.0,0.8
Amde Work,Wagi Himira,2553,38.714259,12.427577,PRECIP,2008,08,09:00,3.1,0.0,14.3,9.8,6.4,20.0,4.8,6.8,30.2,8.4,0.0,0.0,10.3,5.8,4.1,14.9,40.1,44.7,1.4,6.3,6.7,18.3,6.5,1.5,0.0,0.0,4.5,5.8,4.3,1.2,4.2
Amde Work,Wagi Himira,2553,38.714259,12.427577,PRECIP,2008,09,09:00,21.8,14.8,12.6,0.0,15.0,3.9,3.2,3.7,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Amde Work,Wagi Himira,2553,38.714259,12.427577,PRECIP,2008,10,09:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,3.6,
Amde Work,Wagi Himira,2553,38.714259,12.427577,PRECIP,2008,11,09:00,4.2,3.1,0.0,0.0,50.3,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Amde Work,Wagi Himira,2553,38.714259,12.427577,PRECIP,2008,12,09:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Amde Work,Wagi Himira,2553,38.714259,12.427577,PRECIP,2009,01,09:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Amde Work,Wagi Himira,2553,38.714259,12.427577,PRECIP,2009,02,09:00,0.0,0.0,0.0,0.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.9,,,
Amde Work,Wagi Himira,2553,38.714259,12.427577,PRECIP,2009,03,09:00,1.1,0.0,0.0,3.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.4,6.5,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1,0.0,0.0,0.0,0.0
Amde Work,Wagi Himira,2553,38.714259,12.427577,PRECIP,2009,04,09:00,0.0,0.0,0.0,0.0,0.0,2.1,0.0,0.0,0.0,8.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Amde Work,Wagi Himira,2553,38.714259,12.427577,PRECIP,2009,05,09:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Amde Work,Wagi Himira,2553,38.714259,12.427577,PRECIP,2009,06,09:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.3,0.0,0.0,0.0,0.0,0.0,
Amde Work,Wagi Himira,2553,38.714259,12.427577,PRECIP,2009,07,09:00,0.0,0.0,0.0,0.0,11.1,2.7,26.2,6.3,0.0,10.4,30.0,0.0,41.8,3.1,0.0,4.6,2.1,0.0,0.0,12.4,0.0,9.7,0.0,25.0,25.0,4.1,0.0,10.0,22.4,0.0,0.8
Amde Work,Wagi Himira,2553,38.714259,12.427577,PRECIP,2009,08,09:00,0.0,0.0,0.0,0.0,0.0,0.0,8.7,0.8,2.2,6.7,7.8,8.8,0.2,0.0,0.0,0.0,0.0,2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Amde Work,Wagi Himira,2553,38.714259,12.427577,PRECIP,2009,12,09:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Amde Work,Wagi Himira,2553,38.714259,12.427577,PRECIP,2010,01,09:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3,1.8,0.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Amde Work,Wagi Himira,2553,38.714259,12.427577,PRECIP,2010,02,09:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
Amde Work,Wagi Himira,2553,38.714259,12.427577,PRECIP,2010,03,09:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,1.6,0.2,6.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Amde Work,Wagi Himira,2553,38.714259,12.427577,PRECIP,2010,04,09:00,8.8,0.0,0.0,0.0,1.7,6.7,0.9,0.0,0.0,3.3,22.1,0.0,0.0,1.6,10.4,0.0,14.6,0.7,0.0,1.8,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,
Amde Work,Wagi Himira,2553,38.714259,12.427577,PRECIP,2010,05,09:00,0.0,22.2,0.0,3.7,3.4,6.1,0.0,0.0,0.0,0.0,0.0,0.0,1.9,1.9,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Amde Work,Wagi Himira,2553,38.714259,12.427577,PRECIP,2010,06,09:00,0.0,0.0,0.0,0.0,0.0,0.0,1.7,0.0,0.0,0.0,0.0,0.0,1.1,1.0,2.9,0.0,6.6,0.6,0.0,0.0,8.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,4.8,
Amde Work,Wagi Himira,2553,38.714259,12.427577,PRECIP,2010,07,09:00,15.6,3.7,0.0,13.3,10.5,2.8,12.7,21.1,8.4,15.7,8.2,3.1,8.5,23.7,32.7,18.9,8.7,16.9,7.4,9.6,12.1,16.7,25.3,10.9,25.3,10.9,9.8,0.0,4.7,0.0,4.4
Amde Work,Wagi Himira,2553,38.714259,12.427577,PRECIP,2010,08,09:00,9.9,25.8,3.9,10.9,21.4,0.0,0.0,3.2,5.0,19.7,6.2,75.4,23.2,0.0,25.1,6.0,13.7,3.8,20.5,25.6,25.8,7.8,0.0,38.6,8.8,0.0,19.5,33.5,10.5,4.5,37.6
Amde Work,Wagi Himira,2553,38.714259,12.427577,PRECIP,2010,09,09:00,16.1,0.0,16.6,0.0,0.0,4.0,0.0,4.1,51.5,15.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Amde Work,Wagi Himira,2553,38.714259,12.427577,PRECIP,2010,10,09:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Amde Work,Wagi Himira,2553,38.714259,12.427577,PRECIP,2010,11,09:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Amde Work,Wagi Himira,2553,38.714259,12.427577,PRECIP,2010,12,09:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,4.3,0.0,12.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Amde Work,Wagi Himira,2553,38.714259,12.427577,PRECIP,2011,01,09:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
